Date,Views,Estimated minutes watched,Average view duration,Unique cookies
11-Sep-12,2,1,0.33,1
10-Sep-12,0,0,0,0
9-Sep-12,1,1,0.5,1
8-Sep-12,0,0,0,0
7-Sep-12,1,3,2.6,1
6-Sep-12,1,2,1.68,1
5-Sep-12,3,8,2.56,3
4-Sep-12,2,14,7.01,2
3-Sep-12,1,8,7.83,1
2-Sep-12,2,16,8.17,2
1-Sep-12,2,17,8.26,2
