Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Oct 13, 2012",125,419,3.35,99
"Oct 12, 2012",73,197,2.70,60
"Oct 11, 2012",119,380,3.19,97
"Oct 10, 2012",197,591,3.00,157
"Oct 09, 2012",170,566,3.33,145
"Oct 08, 2012",157,418,2.66,129
"Oct 07, 2012",169,553,3.28,125
"Oct 06, 2012",103,329,3.19,86
"Oct 05, 2012",78,255,3.26,63
"Oct 04, 2012",104,291,2.80,86
"Oct 03, 2012",151,458,3.03,129
"Oct 02, 2012",152,539,3.55,129
"Oct 01, 2012",138,523,3.79,115
"Sep 30, 2012",157,601,3.83,134
"Sep 29, 2012",113,393,3.48,89
"Sep 28, 2012",72,242,3.36,63
"Sep 27, 2012",89,229,2.57,78
"Sep 26, 2012",154,550,3.57,122
"Sep 25, 2012",152,559,3.68,131
"Sep 24, 2012",131,458,3.50,110
"Sep 23, 2012",138,510,3.70,107
"Sep 22, 2012",78,259,3.32,54
"Sep 21, 2012",63,220,3.50,52
"Sep 20, 2012",98,300,3.06,84
"Sep 19, 2012",143,462,3.23,115
"Sep 18, 2012",97,312,3.22,83
"Sep 17, 2012",102,272,2.67,78
"Sep 16, 2012",81,271,3.35,67
"Sep 15, 2012",48,136,2.83,40
"Sep 14, 2012",40,128,3.19,34
"Sep 13, 2012",69,250,3.63,55
"Sep 12, 2012",85,280,3.30,76
"Sep 11, 2012",81,242,2.98,65
"Sep 10, 2012",56,171,3.06,45
"Sep 09, 2012",67,239,3.57,57
"Sep 08, 2012",41,141,3.45,37
"Sep 07, 2012",35,154,4.41,31
"Sep 06, 2012",40,122,3.05,22
"Sep 05, 2012",35,124,3.55,29
"Sep 04, 2012",48,188,3.92,34
"Sep 03, 2012",31,122,3.92,29
"Sep 02, 2012",32,51,1.61,26
"Sep 01, 2012",17,60,3.53,15
