Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Oct 14, 2012",31,163,5.27,25
"Oct 13, 2012",12,39,3.26,10
"Oct 12, 2012",21,58,2.75,16
"Oct 11, 2012",27,111,4.11,21
"Oct 10, 2012",27,108,4.00,23
"Oct 09, 2012",25,104,4.17,21
"Oct 08, 2012",28,116,4.14,22
"Oct 07, 2012",22,84,3.81,18
"Oct 06, 2012",10,44,4.43,9
"Oct 05, 2012",10,36,3.62,8
"Oct 04, 2012",32,158,4.92,24
"Oct 03, 2012",27,79,2.93,21
"Oct 02, 2012",17,48,2.82,15
"Oct 01, 2012",27,132,4.89,23
"Sep 30, 2012",19,47,2.49,14
"Sep 29, 2012",16,74,4.63,14
"Sep 28, 2012",19,97,5.08,14
"Sep 27, 2012",14,91,6.52,10
"Sep 26, 2012",32,99,3.08,16
"Sep 25, 2012",16,63,3.91,13
"Sep 24, 2012",13,44,3.36,10
"Sep 23, 2012",15,72,4.81,13
"Sep 22, 2012",5,16,3.15,5
"Sep 21, 2012",11,21,1.95,9
"Sep 20, 2012",16,44,2.72,11
"Sep 19, 2012",6,25,4.11,6
"Sep 18, 2012",16,64,3.99,12
"Sep 17, 2012",17,90,5.29,13
"Sep 16, 2012",11,33,2.96,10
"Sep 15, 2012",5,28,5.64,4
"Sep 14, 2012",12,48,4.00,8
"Sep 13, 2012",13,40,3.05,10
"Sep 12, 2012",14,64,4.60,12
"Sep 11, 2012",7,15,2.15,5
"Sep 10, 2012",15,29,1.96,9
"Sep 09, 2012",8,33,4.06,6
"Sep 08, 2012",3,26,8.60,3
"Sep 07, 2012",8,12,1.47,6
"Sep 06, 2012",10,27,2.67,8
"Sep 05, 2012",14,52,3.71,10
"Sep 04, 2012",15,61,4.09,14
"Sep 03, 2012",12,34,2.81,11
"Sep 02, 2012",10,53,5.34,9
"Sep 01, 2012",13,64,4.89,10
