Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Oct 26, 2012",1,0,0.12,1
"Oct 25, 2012",4,5,1.27,4
"Oct 24, 2012",2,2,0.96,2
"Oct 23, 2012",5,19,3.84,5
"Oct 22, 2012",8,22,2.78,8
"Oct 21, 2012",7,18,2.60,6
"Oct 20, 2012",3,0,0.08,2
"Oct 19, 2012",4,0,0.04,3
"Oct 18, 2012",3,7,2.44,3
"Oct 17, 2012",5,14,2.88,5
"Oct 16, 2012",4,25,6.16,3
"Oct 15, 2012",6,12,2.04,5
"Oct 14, 2012",4,13,3.15,4
"Oct 13, 2012",9,20,2.17,5
"Oct 12, 2012",3,2,0.50,3
"Oct 11, 2012",7,17,2.47,5
"Oct 10, 2012",8,14,1.74,6
"Oct 09, 2012",3,5,1.81,2
"Oct 08, 2012",1,5,4.51,1
"Oct 07, 2012",5,6,1.11,3
"Oct 06, 2012",2,0,0.17,2
"Oct 05, 2012",4,7,1.64,4
"Oct 04, 2012",7,21,2.98,6
"Oct 03, 2012",5,17,3.41,4
"Oct 02, 2012",1,1,0.50,1
"Oct 01, 2012",2,10,4.77,2
"Sep 30, 2012",3,15,5.05,3
"Sep 29, 2012",5,13,2.56,5
"Sep 28, 2012",7,9,1.33,4
"Sep 27, 2012",3,6,1.91,3
"Sep 26, 2012",7,15,2.10,6
"Sep 25, 2012",2,9,4.57,2
"Sep 24, 2012",2,17,8.46,2
"Sep 23, 2012",1,5,4.71,1
"Sep 22, 2012",1,2,1.78,1
"Sep 21, 2012",1,1,1.12,1
"Sep 20, 2012",5,9,1.79,3
"Sep 19, 2012",6,26,4.32,4
"Sep 18, 2012",2,6,2.80,2
"Sep 17, 2012",4,6,1.51,3
"Sep 16, 2012",2,2,0.87,2
"Sep 15, 2012",6,10,1.64,5
"Sep 14, 2012",2,3,1.25,2
"Sep 13, 2012",3,17,5.55,2
"Sep 12, 2012",2,7,3.32,2
"Sep 11, 2012",0,0,0.00,0
"Sep 10, 2012",3,1,0.38,3
"Sep 09, 2012",1,11,11.15,1
"Sep 08, 2012",3,14,4.71,3
"Sep 07, 2012",4,0,0.08,2
"Sep 06, 2012",3,10,3.27,3
"Sep 05, 2012",3,11,3.59,2
"Sep 04, 2012",6,11,1.77,4
"Sep 03, 2012",2,10,5.06,1
"Sep 02, 2012",0,0,0.00,0
"Sep 01, 2012",0,0,0.00,0
