Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Jan 23, 2013",1,0,0.05,1
"Jan 22, 2013",1,1,1.17,1
"Jan 21, 2013",10,14,1.36,9
"Jan 20, 2013",3,5,1.77,3
"Jan 19, 2013",2,15,7.49,2
"Jan 18, 2013",2,0,0.24,1
"Jan 17, 2013",3,7,2.31,3
"Jan 16, 2013",2,1,0.50,1
"Jan 15, 2013",7,14,2.01,6
"Jan 14, 2013",4,12,2.89,4
"Jan 13, 2013",1,1,0.55,1
"Jan 12, 2013",2,10,5.14,2
"Jan 11, 2013",2,6,3.25,2
"Jan 10, 2013",6,19,3.16,3
"Jan 09, 2013",4,4,0.99,4
"Jan 08, 2013",1,3,2.92,1
"Jan 07, 2013",3,5,1.66,3
"Jan 06, 2013",2,24,11.95,2
"Jan 05, 2013",3,0,0.16,2
"Jan 04, 2013",1,0,0.44,1
"Jan 03, 2013",0,0,0.00,0
"Jan 02, 2013",1,0,0.33,1
"Jan 01, 2013",2,0,0.00,1
"Dec 31, 2012",2,5,2.67,2
"Dec 30, 2012",2,6,3.23,2
"Dec 29, 2012",3,14,4.67,2
"Dec 28, 2012",1,1,1.10,1
"Dec 27, 2012",6,12,2.02,3
"Dec 26, 2012",3,15,4.94,3
"Dec 25, 2012",0,0,0.00,0
"Dec 24, 2012",0,0,0.00,0
"Dec 23, 2012",1,1,0.80,1
"Dec 22, 2012",0,0,0.00,0
"Dec 21, 2012",1,5,5.04,1
"Dec 20, 2012",2,12,5.88,2
"Dec 19, 2012",3,0,0.12,1
"Dec 18, 2012",0,0,0.00,0
"Dec 17, 2012",3,0,0.03,2
"Dec 16, 2012",4,16,3.91,3
"Dec 15, 2012",1,11,10.74,1
"Dec 14, 2012",5,20,3.97,5
"Dec 13, 2012",1,0,0.00,1
"Dec 12, 2012",2,1,0.71,2
"Dec 11, 2012",1,10,10.26,1
"Dec 10, 2012",5,4,0.89,5
"Dec 09, 2012",4,2,0.58,4
"Dec 08, 2012",3,15,4.92,2
"Dec 07, 2012",1,0,0.33,1
"Dec 06, 2012",4,19,4.79,4
"Dec 05, 2012",3,5,1.83,3
"Dec 04, 2012",3,4,1.22,3
"Dec 03, 2012",3,12,4.12,3
"Dec 02, 2012",3,1,0.22,3
"Dec 01, 2012",1,0,0.00,0
"Nov 30, 2012",5,38,7.70,5
"Nov 29, 2012",2,1,0.29,2
"Nov 28, 2012",5,2,0.44,3
"Nov 27, 2012",2,2,0.78,2
"Nov 26, 2012",1,1,0.98,1
"Nov 25, 2012",1,0,0.39,1
"Nov 24, 2012",4,34,8.55,3
"Nov 23, 2012",0,0,0.00,0
"Nov 22, 2012",3,11,3.75,1
"Nov 21, 2012",3,13,4.28,3
"Nov 20, 2012",2,12,5.95,2
"Nov 19, 2012",1,0,0.34,1
"Nov 18, 2012",1,1,1.03,1
"Nov 17, 2012",0,0,0.00,0
"Nov 16, 2012",2,13,6.26,2
"Nov 15, 2012",4,23,5.74,4
"Nov 14, 2012",0,0,0.00,0
"Nov 13, 2012",5,6,1.19,3
"Nov 12, 2012",4,13,3.31,3
"Nov 11, 2012",2,2,1.19,2
"Nov 10, 2012",3,18,6.03,3
"Nov 09, 2012",5,20,3.93,4
"Nov 08, 2012",4,3,0.71,2
"Nov 07, 2012",6,9,1.42,6
"Nov 06, 2012",3,12,3.84,3
"Nov 05, 2012",3,14,4.79,3
"Nov 04, 2012",3,23,7.69,3
"Nov 03, 2012",3,15,5.12,3
"Nov 02, 2012",1,3,2.93,1
"Nov 01, 2012",2,16,7.83,2
"Oct 31, 2012",2,7,3.52,2
"Oct 30, 2012",6,9,1.48,4
"Oct 29, 2012",1,0,0.00,1
"Oct 28, 2012",0,0,0.00,0
"Oct 27, 2012",0,0,0.00,0
"Oct 26, 2012",4,5,1.28,2
"Oct 25, 2012",4,6,1.45,4
"Oct 24, 2012",3,10,3.26,3
"Oct 23, 2012",2,7,3.62,2
"Oct 22, 2012",3,0,0.03,3
"Oct 21, 2012",6,29,4.89,4
"Oct 20, 2012",1,1,1.38,1
"Oct 19, 2012",3,26,8.77,3
"Oct 18, 2012",4,9,2.15,4
"Oct 17, 2012",3,7,2.30,3
"Oct 16, 2012",3,29,9.56,3
"Oct 15, 2012",7,38,5.48,6
"Oct 14, 2012",5,1,0.14,4
"Oct 13, 2012",0,0,0.00,0
"Oct 12, 2012",3,3,1.04,3
"Oct 11, 2012",8,7,0.84,7
"Oct 10, 2012",3,6,1.86,3
"Oct 09, 2012",9,10,1.16,7
"Oct 08, 2012",3,3,1.08,2
"Oct 07, 2012",0,0,0.00,0
"Oct 06, 2012",0,0,0.00,0
"Oct 05, 2012",2,13,6.35,2
"Oct 04, 2012",2,4,2.15,2
"Oct 03, 2012",1,0,0.33,1
"Oct 02, 2012",2,0,0.05,2
"Oct 01, 2012",0,0,0.00,0
"Sep 30, 2012",4,1,0.32,4
"Sep 29, 2012",5,9,1.83,4
"Sep 28, 2012",2,4,1.90,2
"Sep 27, 2012",3,1,0.17,3
"Sep 26, 2012",0,0,0.00,0
"Sep 25, 2012",1,0,0.00,1
"Sep 24, 2012",0,0,0.00,0
"Sep 23, 2012",0,0,0.00,0
"Sep 22, 2012",1,2,1.94,1
"Sep 21, 2012",5,14,2.73,5
"Sep 20, 2012",3,1,0.38,3
"Sep 19, 2012",5,18,3.69,5
"Sep 18, 2012",1,0,0.00,1
"Sep 17, 2012",1,2,1.75,1
"Sep 16, 2012",0,0,0.00,0
"Sep 15, 2012",1,0,0.00,1
"Sep 14, 2012",1,3,2.50,1
"Sep 13, 2012",4,17,4.36,4
"Sep 12, 2012",4,2,0.48,3
"Sep 11, 2012",6,16,2.72,5
"Sep 10, 2012",1,10,9.57,1
"Sep 09, 2012",4,23,5.80,3
"Sep 08, 2012",3,8,2.60,3
"Sep 07, 2012",0,0,0.00,0
"Sep 06, 2012",6,9,1.45,5
"Sep 05, 2012",2,0,0.21,2
"Sep 04, 2012",8,19,2.38,5
"Sep 03, 2012",2,0,0.07,2
"Sep 02, 2012",3,7,2.19,3
"Sep 01, 2012",2,13,6.52,1
